NPS,Category,Customer ID,Customer Name,Order Date,Order ID,Product ID,Product Name,Segment,Sub-Category,Discount,Profit,Quantity,Sales
10,Office Supplies,CM-12190,Charlotte Melton,9/18/2021,US-2021-101154,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Consumer,Storage,0,9,4,444
3,Office Supplies,NB-18655,Nona Balk,2/10/2021,US-2021-101126,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Corporate,Storage,0.2,8,5,77
5,Technology,SW-20245,Scot Wooten,12/5/2021,US-2021-101091,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Consumer,????Accessories,0.2,1,2,48
7,Office Supplies,SW-20245,Scot Wooten,12/5/2021,US-2021-101091,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Consumer,Binders,0.7,-20,6,26
3,Technology,MS-17980,Michael Stewart,2/9/2021,US-2021-101007,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Corporate,????Accessories,0.2,7,2,21
8,Office Supplies,IG-15085,Ivan Gibson,4/9/2021,US-2021-101000,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Consumer,Appliances,0,144,3,370
3,Office Supplies,MH-17455,Mark Hamilton,4/6/2021,US-2021-100888,OFF-PA-10001019,Xerox 1884,Consumer,Paper,0.2,16,3,48
4,Office Supplies,JM-15265,Janet Molinari,5/31/2021,US-2021-100818,OFF-LA-10000443,Avery 501,Corporate,Labels,0.2,2,2,6
7,Furniture,JM-15265,Janet Molinari,5/31/2021,US-2021-100818,FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Corporate,Furnishings,0.6,-62,2,52
6,Office Supplies,JM-15265,Janet Molinari,5/31/2021,US-2021-100818,OFF-PA-10001125,Xerox 1988,Corporate,Paper,0.2,54,7,173
3,Office Supplies,JM-15265,Janet Molinari,5/31/2021,US-2021-100818,OFF-BI-10004364,Storex Dura Pro Binders,Corporate,Binders,0.8,-6,3,4
4,Technology,TH-21550,Tracy Hopkins,5/16/2021,US-2021-100769,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Home Office,????Accessories,0.2,32,4,256
4,Office Supplies,AC-10615,Ann Chong,9/15/2021,US-2021-100734,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Corporate,Binders,0.7,-3,4,4
6,Office Supplies,AC-10615,Ann Chong,9/15/2021,US-2021-100734,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Corporate,Storage,0.2,-29,2,147
0,Office Supplies,SM-20950,Suzanne McNair,12/19/2021,US-2021-100685,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Corporate,Binders,0,3,2,7
0,Office Supplies,SM-20950,Suzanne McNair,12/19/2021,US-2021-100685,OFF-FA-10003472,Bagged Rubber Bands,Corporate,Fasteners,0,0,4,5
2,Office Supplies,SM-20950,Suzanne McNair,12/19/2021,US-2021-100685,OFF-PA-10001289,White Computer Printout Paper by Universal,Corporate,Paper,0,57,3,116
0,Furniture,SW-20245,Scot Wooten,11/2/2021,US-2021-100657,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Consumer,Chairs,0.1,9,2,110
1,Office Supplies,AM-10705,Anne McFarland,9/25/2021,US-2021-100573,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Consumer,Envelopes,0,8,2,17
4,Office Supplies,IM-15070,Irene Maddox,11/22/2021,US-2021-100545,OFF-BI-10003638,GBC Durable Plastic Covers,Consumer,Binders,0.7,-9,2,12
7,Office Supplies,NM-18520,Neoma Murray,9/27/2021,US-2021-100531,OFF-BI-10001670,Vinyl Sectional Post Binders,Consumer,Binders,0.8,-23,2,15
2,Furniture,NM-18520,Neoma Murray,9/27/2021,US-2021-100531,FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Consumer,Furnishings,0.6,-13,3,24
7,Furniture,BM-11650,Brian Moss,11/20/2021,US-2021-100454,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Corporate,Bookcases,0.2,9,4,186
5,Office Supplies,BM-11650,Brian Moss,11/20/2021,US-2021-100454,OFF-AR-10002578,Newell 335,Corporate,!Art,0,3,4,12
6,Office Supplies,BM-11650,Brian Moss,11/20/2021,US-2021-100454,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Corporate,!Art,0,16,3,60
9,Technology,TS-21370,Todd Sumrall,8/28/2021,US-2021-100377,TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Corporate,??Copiers,0.2,875,5,2800
2,Office Supplies,DV-13465,Dianna Vittorini,5/17/2021,US-2021-100251,OFF-LA-10003766,Self-Adhesive Removable Labels,Consumer,Labels,0,15,10,32
10,Office Supplies,DV-13465,Dianna Vittorini,5/17/2021,US-2021-100251,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Consumer,Supplies,0,16,4,56
2,Office Supplies,HJ-14875,Heather Jas,4/13/2021,US-2021-100216,OFF-PA-10002968,Xerox 1973,Home Office,Paper,0.2,18,3,55
9,Office Supplies,HJ-14875,Heather Jas,4/13/2021,US-2021-100216,OFF-PA-10000788,Xerox 210,Home Office,Paper,0.2,11,6,31
9,Furniture,CB-12535,Claudia Bergmann,5/14/2021,US-2021-100146,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Corporate,Furnishings,0,34,3,123
6,Furniture,CB-12535,Claudia Bergmann,5/14/2021,US-2021-100146,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Corporate,Chairs,0.2,81,3,722
2,Furniture,CB-12535,Claudia Bergmann,5/14/2021,US-2021-100146,FUR-CH-10003833,Novimex Fabric Task Chair,Corporate,Chairs,0.2,-6,2,98
1,Furniture,CB-12535,Claudia Bergmann,5/14/2021,US-2021-100146,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Corporate,Bookcases,0.15,42,5,510
4,Technology,NF-18475,Neil Französisch,6/29/2021,US-2021-100069,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,Home Office,Phones,0,73,2,270
9,Office Supplies,SF-20965,Sylvia Foulston,10/21/2020,US-2020-169852,OFF-BI-10001460,Plastic Binding Combs,Corporate,Binders,0.2,12,3,36
6,Technology,SC-20260,Scott Cohen,4/6/2020,US-2020-169803,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Corporate,????Accessories,0,2,2,34
7,Furniture,SC-20260,Scott Cohen,4/6/2020,US-2020-169803,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Corporate,Tables,0,111,3,654
9,Office Supplies,MF-17665,Maureen Fritzler,12/30/2020,US-2020-169789,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Corporate,Binders,0.7,-460,5,552
4,Office Supplies,RA-19945,Ryan Akin,8/29/2020,US-2020-169775,OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,Consumer,Envelopes,0.2,11,2,30
8,Furniture,RA-19945,Ryan Akin,8/29/2020,US-2020-169775,FUR-TA-10001857,Balt Solid Wood Rectangular Table,Consumer,Tables,0.45,-111,3,174
9,Office Supplies,RA-19945,Ryan Akin,8/29/2020,US-2020-169775,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Consumer,Binders,0.7,-337,4,505
8,Office Supplies,JH-15985,Joseph Holt,8/9/2020,US-2020-169726,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Consumer,Binders,0.2,644,7,2061
3,Office Supplies,FH-14365,Fred Hopkins,10/20/2020,US-2020-169684,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Corporate,Storage,0.2,-25,3,98
6,Furniture,FH-14365,Fred Hopkins,10/20/2020,US-2020-169684,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Corporate,Tables,0.4,-148,3,329
7,Office Supplies,TS-21205,Thomas Seio,12/9/2020,US-2020-169649,OFF-PA-10000143,Astroparche Fine Business Paper,Corporate,Paper,0.2,3,2,8
8,Office Supplies,TS-21205,Thomas Seio,12/9/2020,US-2020-169649,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Corporate,Appliances,0.8,-53,2,20
2,Office Supplies,BB-10990,Barry Blumstein,7/27/2020,US-2020-169642,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",Corporate,Storage,0,0,2,276
9,Furniture,NF-18595,Nicole Fjeld,4/19/2020,US-2020-169460,FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Home Office,Furnishings,0,27,3,76
2,Office Supplies,SG-20605,Speros Goranitis,12/19/2020,US-2020-169446,OFF-ST-10000419,"Rogers Jumbo File, Granite",Consumer,Storage,0.2,-8,3,33
7,Technology,SG-20605,Speros Goranitis,12/19/2020,US-2020-169446,TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,Consumer,Phones,0.2,36,3,324
6,Office Supplies,SG-20605,Speros Goranitis,12/19/2020,US-2020-169446,OFF-PA-10000295,Xerox 229,Consumer,Paper,0.2,5,3,16
3,Office Supplies,CS-12250,Chris Selesnick,2/7/2020,US-2020-169390,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Corporate,Storage,0,10,4,65
6,Office Supplies,SV-20785,Stewart Visinsky,6/6/2020,US-2020-169257,OFF-BI-10002557,Presstex Flexible Ring Binders,Consumer,Binders,0.7,-1,1,1
1,Office Supplies,SV-20785,Stewart Visinsky,6/6/2020,US-2020-169257,OFF-PA-10002319,Xerox 1944,Consumer,Paper,0.2,22,2,62
1,Office Supplies,AB-10150,Aimee Bixby,3/5/2020,US-2020-169061,OFF-AR-10000588,Newell 345,Consumer,!Art,0,15,3,60
9,Office Supplies,AB-10150,Aimee Bixby,3/5/2020,US-2020-169061,OFF-BI-10001617,GBC Wire Binding Combs,Consumer,Binders,0.2,17,6,50
10,Office Supplies,AB-10150,Aimee Bixby,3/5/2020,US-2020-169061,OFF-PA-10001878,Xerox 1891,Consumer,Paper,0,46,2,98
4,Office Supplies,AB-10150,Aimee Bixby,3/5/2020,US-2020-169061,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Consumer,Supplies,0,5,2,19
10,Technology,AB-10150,Aimee Bixby,3/5/2020,US-2020-169061,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Consumer,????Accessories,0,178,3,480
6,Office Supplies,KM-16720,Kunst Miller,3/30/2020,US-2020-169033,OFF-AR-10001915,Peel-Off China Markers,Consumer,!Art,0,21,5,50
6,Office Supplies,LF-17185,Luke Foster,7/26/2020,US-2020-169019,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,Consumer,Appliances,0.8,-12,2,5
4,Furniture,LF-17185,Luke Foster,7/26/2020,US-2020-169019,FUR-FU-10004666,DAX Clear Channel Poster Frame,Consumer,Furnishings,0.6,-10,3,17
7,Office Supplies,LF-17185,Luke Foster,7/26/2020,US-2020-169019,OFF-BI-10001679,GBC Instant Index System for Binding Systems,Consumer,Binders,0.8,-13,5,9
9,Office Supplies,LF-17185,Luke Foster,7/26/2020,US-2020-169019,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Consumer,Binders,0.8,-27,4,17
1,Technology,LF-17185,Luke Foster,7/26/2020,US-2020-169019,TEC-AC-10002076,Microsoft Natural Keyboard Elite,Consumer,????Accessories,0.2,-27,9,431
2,Office Supplies,LF-17185,Luke Foster,7/26/2020,US-2020-169019,OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Consumer,Binders,0.8,-3702,8,2178
8,Office Supplies,NW-18400,Natalie Webber,11/26/2020,US-2020-168984,OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Consumer,Storage,0.2,-167,5,669
3,Technology,NW-18400,Natalie Webber,11/26/2020,US-2020-168984,TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Consumer,Phones,0.2,-88,4,438
9,Office Supplies,NW-18400,Natalie Webber,11/26/2020,US-2020-168984,OFF-PA-10001166,Xerox 2,Consumer,Paper,0.2,5,3,16
6,Office Supplies,MA-17560,Matt Abelman,9/21/2020,US-2020-168823,OFF-LA-10004425,Staple-on labels,Home Office,Labels,0.2,7,9,21
5,Office Supplies,MA-17560,Matt Abelman,9/21/2020,US-2020-168823,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Home Office,Paper,0.2,4,3,11
3,Office Supplies,DP-13390,Dennis Pardue,9/8/2020,US-2020-168592,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Home Office,Appliances,0,24,5,57
3,Office Supplies,DP-13390,Dennis Pardue,9/8/2020,US-2020-168592,OFF-ST-10002406,Pizazz Global Quick File,Home Office,Storage,0,4,1,15
6,Office Supplies,DP-13390,Dennis Pardue,9/8/2020,US-2020-168592,OFF-FA-10002988,Ideal Clamps,Home Office,Fasteners,0,2,2,4
8,Technology,JK-15325,Jason Klamczynski,11/21/2020,US-2020-168501,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,Corporate,Phones,0.2,17,5,268
5,Office Supplies,JK-15325,Jason Klamczynski,11/21/2020,US-2020-168501,OFF-EN-10001509,Poly String Tie Envelopes,Corporate,Envelopes,0.2,1,1,2
2,Furniture,NP-18700,Nora Preis,12/12/2020,US-2020-168494,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Consumer,Tables,0.2,135,12,3611
7,Furniture,NP-18700,Nora Preis,12/12/2020,US-2020-168494,FUR-TA-10004619,Hon Non-Folding Utility Tables,Consumer,Tables,0.2,96,6,765
7,Furniture,NP-18700,Nora Preis,12/12/2020,US-2020-168494,FUR-BO-10004467,Bestar Classic Bookcase,Consumer,Bookcases,0.15,12,3,255
5,Office Supplies,TB-21520,Tracy Blumstein,12/26/2020,US-2020-168473,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Consumer,Storage,0,19,6,192
5,Furniture,GA-14725,Guy Armstrong,2/11/2020,US-2020-168368,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Consumer,Chairs,0,15,1,61
6,Office Supplies,GA-14725,Guy Armstrong,2/11/2020,US-2020-168368,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Consumer,Storage,0,3,2,65
10,Furniture,GA-14725,Guy Armstrong,2/11/2020,US-2020-168368,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Consumer,Furnishings,0,53,3,333
0,Office Supplies,GA-14725,Guy Armstrong,2/11/2020,US-2020-168368,OFF-LA-10004853,Avery 483,Consumer,Labels,0,7,3,15
0,Office Supplies,GA-14725,Guy Armstrong,2/11/2020,US-2020-168368,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Consumer,Binders,0,4,2,10
3,Office Supplies,GA-14725,Guy Armstrong,2/11/2020,US-2020-168368,OFF-BI-10004654,VariCap6 Expandable Binder,Consumer,Binders,0,24,3,52
4,Office Supplies,GW-14605,Giulietta Weimer,3/1/2020,US-2020-168312,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Consumer,Storage,0.2,9,3,137
7,Furniture,GW-14605,Giulietta Weimer,3/1/2020,US-2020-168312,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Consumer,Tables,0.3,-43,3,377
3,Office Supplies,PL-18925,Paul Lucas,11/1/2020,US-2020-168305,OFF-PA-10004947,Easy-staple paper,Home Office,Paper,0,10,5,21
1,Office Supplies,PL-18925,Paul Lucas,11/1/2020,US-2020-168305,OFF-LA-10003498,Avery 475,Home Office,Labels,0,22,3,44
9,Office Supplies,EM-14140,Eugene Moren,7/19/2020,US-2020-168158,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Home Office,Binders,0.2,2,2,6
6,Furniture,BS-11365,Bill Shonely,9/19/2020,US-2020-168130,FUR-CH-10000988,Hon Olson Stacker Stools,Corporate,Chairs,0.1,177,7,887
4,Office Supplies,CA-11965,Carol Adams,1/26/2020,US-2020-167997,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Corporate,Binders,0,5,2,11
9,Furniture,CA-11965,Carol Adams,1/26/2020,US-2020-167997,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Corporate,Bookcases,0,40,2,142
6,Office Supplies,XP-21865,Xylona Preis,1/20/2020,US-2020-167927,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Consumer,Appliances,0.1,94,4,248
3,Office Supplies,XP-21865,Xylona Preis,1/20/2020,US-2020-167927,OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Consumer,Storage,0,4,1,14
2,Office Supplies,XP-21865,Xylona Preis,1/20/2020,US-2020-167927,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Consumer,Binders,0,9,5,19
5,Furniture,XP-21865,Xylona Preis,1/20/2020,US-2020-167927,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Consumer,Furnishings,0,30,3,273
0,Furniture,XP-21865,Xylona Preis,1/20/2020,US-2020-167927,FUR-FU-10002268,Ultra Door Push Plate,Consumer,Furnishings,0,5,3,15
9,Office Supplies,XP-21865,Xylona Preis,1/20/2020,US-2020-167927,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Consumer,Storage,0,16,2,67
2,Office Supplies,XP-21865,Xylona Preis,1/20/2020,US-2020-167927,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Consumer,!Art,0,13,3,44
9,Office Supplies,XP-21865,Xylona Preis,1/20/2020,US-2020-167927,OFF-BI-10004364,Storex Dura Pro Binders,Consumer,Binders,0,13,5,30
9,Office Supplies,AG-10525,Andy Gerbode,8/9/2020,US-2020-167850,OFF-PA-10001937,Xerox 21,Corporate,Paper,0.2,5,3,16
8,Technology,AG-10525,Andy Gerbode,8/9/2020,US-2020-167850,TEC-PH-10002398,AT&T 1070 Corded Phone,Corporate,Phones,0.2,22,2,178
6,Furniture,JC-16105,Julie Creighton,12/24/2020,US-2020-167738,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Corporate,Chairs,0.2,18,6,292
3,Office Supplies,JC-16105,Julie Creighton,12/24/2020,US-2020-167738,OFF-ST-10003306,Letter Size Cart,Corporate,Storage,0,41,1,143
7,Office Supplies,BF-11170,Ben Ferrer,4/13/2020,US-2020-167724,OFF-LA-10002368,Avery 479,Home Office,Labels,0,4,3,8
4,Office Supplies,BW-11200,Ben Wallace,9/30/2020,US-2020-167633,OFF-PA-10004888,Xerox 217,Consumer,Paper,0.2,5,3,16
8,Furniture,JO-15145,Jack O'Briant,11/27/2020,US-2020-167486,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Corporate,Furnishings,0,40,5,200
6,Technology,RB-19435,Richard Bierner,11/24/2020,US-2020-167360,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Consumer,????Accessories,0,44,7,112
7,Technology,AC-10450,Amy Cox,10/31/2020,US-2020-167262,TEC-PH-10000486,Plantronics HL10 Handset Lifter,Consumer,Phones,0.2,84,8,742
1,Technology,ME-17320,Maria Etezadi,1/6/2020,US-2020-167199,TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,Home Office,Phones,0,204,4,756
7,Furniture,ME-17320,Maria Etezadi,1/6/2020,US-2020-167199,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Home Office,Chairs,0,746,9,2574
7,Office Supplies,ME-17320,Maria Etezadi,1/6/2020,US-2020-167199,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Home Office,!Art,0,1,2,5
4,Office Supplies,ME-17320,Maria Etezadi,1/6/2020,US-2020-167199,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Home Office,Fasteners,0,0,4,31
9,Technology,ME-17320,Maria Etezadi,1/6/2020,US-2020-167199,TEC-PH-10004977,GE 30524EE4,Home Office,Phones,0,114,2,392
5,Office Supplies,ME-17320,Maria Etezadi,1/6/2020,US-2020-167199,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Home Office,Binders,0,274,2,610
1,Office Supplies,ME-17320,Maria Etezadi,1/6/2020,US-2020-167199,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Home Office,Paper,0,3,1,7
2,Office Supplies,AG-10270,Alejandro Grove,5/13/2020,US-2020-167164,OFF-ST-10000107,Fellowes Super Stor/Drawer,Consumer,Storage,0,10,2,56
2,Office Supplies,RM-19675,Robert Marley,11/14/2020,US-2020-166989,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Home Office,Paper,0,5,2,11
7,Furniture,RM-19675,Robert Marley,11/14/2020,US-2020-166989,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Home Office,Chairs,0.1,15,2,69
6,Office Supplies,CD-12790,Cynthia Delaney,12/27/2020,US-2020-166961,OFF-AP-10001366,Staple holder,Home Office,Appliances,0,3,1,11
5,Office Supplies,CD-12790,Cynthia Delaney,12/27/2020,US-2020-166961,OFF-FA-10003485,Staples,Home Office,Fasteners,0,4,3,8
8,Office Supplies,CD-12790,Cynthia Delaney,12/27/2020,US-2020-166961,OFF-BI-10002353,GBC VeloBind Cover Sets,Home Office,Binders,0.2,14,3,37
3,Office Supplies,CD-12790,Cynthia Delaney,12/27/2020,US-2020-166961,OFF-ST-10004507,Advantus Rolling Storage Box,Home Office,Storage,0,14,3,51
2,Furniture,BT-11305,Beth Thompson,4/25/2020,US-2020-166954,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Home Office,Furnishings,0,64,5,303
1,Furniture,BT-11305,Beth Thompson,4/25/2020,US-2020-166954,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Home Office,Chairs,0.2,149,5,1487
2,Office Supplies,BT-11305,Beth Thompson,4/25/2020,US-2020-166954,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Home Office,Appliances,0,79,3,271
10,Furniture,CC-12220,Chris Cortes,10/4/2020,US-2020-166891,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Consumer,Chairs,0.1,-7,5,589
4,Office Supplies,CK-12205,Chloris Kastensmidt,3/11/2020,US-2020-166884,OFF-FA-10001561,Stockwell Push Pins,Consumer,Fasteners,0.2,2,6,10
5,Furniture,CK-12205,Chloris Kastensmidt,3/11/2020,US-2020-166884,FUR-FU-10003981,Eldon Wave Desk Accessories,Consumer,Furnishings,0.2,2,5,8
9,Office Supplies,SC-20020,Sam Craven,6/20/2020,US-2020-166863,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",Consumer,Paper,0.2,4,2,12
10,Technology,SC-20020,Sam Craven,6/20/2020,US-2020-166863,TEC-PH-10000369,HTC One Mini,Consumer,Phones,0.2,20,2,202
2,Office Supplies,SC-20020,Sam Craven,6/20/2020,US-2020-166863,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Consumer,Binders,0.8,-5,4,3
1,Furniture,SC-20020,Sam Craven,6/20/2020,US-2020-166863,FUR-BO-10001608,"Hon Metal Bookcases, Black",Consumer,Bookcases,0.32,-20,4,193
9,Technology,SC-20020,Sam Craven,6/20/2020,US-2020-166863,TEC-MA-10001972,Okidata C331dn Printer,Consumer,Machines,0.4,-98,2,419
1,Office Supplies,SC-20020,Sam Craven,6/20/2020,US-2020-166863,OFF-ST-10004123,Safco Industrial Wire Shelving System,Consumer,Storage,0.2,-127,7,509
6,Office Supplies,SC-20020,Sam Craven,6/20/2020,US-2020-166863,OFF-PA-10001166,Xerox 2,Consumer,Paper,0.2,5,3,16
7,Office Supplies,JF-15415,Jennifer Ferguson,8/22/2020,US-2020-166828,OFF-PA-10001846,Xerox 1899,Consumer,Paper,0,6,2,12
1,Furniture,DN-13690,Duane Noonan,9/20/2020,US-2020-166744,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Consumer,Bookcases,0,36,3,363
1,Furniture,DN-13690,Duane Noonan,9/20/2020,US-2020-166744,FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Consumer,Furnishings,0,51,3,164
2,Technology,DN-13690,Duane Noonan,9/20/2020,US-2020-166744,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Consumer,????Accessories,0,26,2,60
9,Office Supplies,DD-13570,Dorothy Dickinson,12/30/2020,US-2020-166730,OFF-ST-10002554,Tennsco Industrial Shelving,Consumer,Storage,0.2,-9,1,39
5,Furniture,CR-12730,Craig Reiter,8/20/2020,US-2020-166716,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Consumer,Chairs,0.3,-6,2,421
8,Technology,NC-18625,Noah Childs,10/29/2020,US-2020-166590,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Corporate,????Accessories,0,1,2,2
2,Office Supplies,NC-18625,Noah Childs,10/29/2020,US-2020-166590,OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Corporate,Paper,0,36,2,76
0,Technology,JK-15205,Jamie Kunitz,7/11/2020,US-2020-166555,TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,Consumer,Phones,0,48,3,165
